PRFG-NUMMER;TITEL;TERMIN;BEGINN_ZEIT;ENDE_ZEIT;ORT_CODE_01;ORT_VON_01;ORT_BIS_01;ORT_EREIG_01;ORT_CODE_02;ORT_VON_02;ORT_BIS_02;ORT_EREIG_02;ORT_CODE_03;ORT_VON_03;ORT_BIS_03;ORT_EREIG_03;ORT_CODE_04;ORT_VON_04;ORT_BIS_04;ORT_EREIG_04;ORT_CODE_05;ORT_VON_05;ORT_BIS_05;ORT_EREIG_05;ORT_CODE_06;ORT_VON_06;ORT_BIS_06;ORT_EREIG_06;ORT_CODE_07;ORT_VON_07;ORT_BIS_07;ORT_EREIG_07;ORT_CODE_08;ORT_VON_08;ORT_BIS_08;ORT_EREIG_08;ORT_CODE_09;ORT_VON_09;ORT_BIS_09;ORT_EREIG_09;ORT_CODE_10;ORT_VON_10;ORT_BIS_10;ORT_EREIG_10;ORT_CODE_11;ORT_VON_11;ORT_BIS_11;ORT_EREIG_11;ORT_CODE_12;ORT_VON_12;ORT_BIS_12;ORT_EREIG_12;ORT_CODE_13;ORT_VON_13;ORT_BIS_13;ORT_EREIG_13;ORT_CODE_14;ORT_VON_14;ORT_BIS_14;ORT_EREIG_14;ORT_CODE_15;ORT_VON_15;ORT_BIS_15;ORT_EREIG_15;ORT_CODE_16;ORT_VON_16;ORT_BIS_16;ORT_EREIG_16;ORT_CODE_17;ORT_VON_17;ORT_BIS_17;ORT_EREIG_17;ORT_CODE_18;ORT_VON_18;ORT_BIS_18;ORT_EREIG_18;ORT_CODE_19;ORT_VON_19;ORT_BIS_19;ORT_EREIG_19;ORT_CODE_20;ORT_VON_20;ORT_BIS_20;ORT_EREIG_20;ORT_CODE_21;ORT_VON_21;ORT_BIS_21;ORT_EREIG_21;ORT_CODE_22;ORT_VON_22;ORT_BIS_22;ORT_EREIG_22;ORT_CODE_23;ORT_VON_23;ORT_BIS_23;ORT_EREIG_23;ORT_CODE_24;ORT_VON_24;ORT_BIS_24;ORT_EREIG_24;ORT_CODE_25;ORT_VON_25;ORT_BIS_25;ORT_EREIG_25;ORT_CODE_26;ORT_VON_26;ORT_BIS_26;ORT_EREIG_26;ORT_CODE_27;ORT_VON_27;ORT_BIS_27;ORT_EREIG_27;ORT_CODE_28;ORT_VON_28;ORT_BIS_28;ORT_EREIG_28;ORT_CODE_29;ORT_VON_29;ORT_BIS_29;ORT_EREIG_29;ORT_CODE_30;ORT_VON_30;ORT_BIS_30;ORT_EREIG_30
MA9305;Höhere Mathematik 3 für MW/CiW;8/1/2016;16:00;17:30;5510.EG.001;15:30;16:00;Aufbau u. Vorbereitung;5510.EG.001;16:00;17:30;Prüfungstermin;5510.EG.001;17:30;18:00;Nachbereitung;5602.EG.001;15:30;16:00;Aufbau u. Vorbereitung;5602.EG.001;16:00;17:30;Prüfungstermin;5602.EG.001;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA2304;Numerik gewöhnlicher Differentialgleichungen;8/1/2016;16:00;17:30;5510.02.001;15:30;16:00;Aufbau u. Vorbereitung;5510.02.001;16:00;17:30;Prüfungstermin;5510.02.001;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI3194_1;Praktikum Analoge Elektronik für LB;8/1/2016;11:00;12:30;0101.01.070;10:30;11:00;Aufbau u. Vorbereitung;0101.01.070;11:00;12:30;Prüfungstermin;0101.01.070;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW1405;Kontinuumsmechanik;8/1/2016;10:30;12:30;5620.01.101;10:00;10:30;Aufbau u. Vorbereitung;5620.01.101;10:30;12:30;Prüfungstermin;5620.01.101;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW2237;Flugführung 1;8/1/2016;10:30;12:00;5502.EG.250;10:00;10:30;Aufbau u. Vorbereitung;5502.EG.250;10:30;12:00;Prüfungstermin;5502.EG.250;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI7340;HW/SW Codesign;8/1/2016;13:30;14:45;0502.01.200;13:00;13:30;Aufbau u. Vorbereitung;0502.01.200;13:30;14:45;Prüfungstermin;0502.01.200;14:45;15:15;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW2248;Datenanalyse und Versuchsplanung;8/1/2016;11:00;12:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG120217;Sportbiologie;8/1/2016;15:30;17:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN2222;Kognitive Systeme;8/1/2016;16:00;17:30;5508.01.801;15:30;16:00;Aufbau u. Vorbereitung;5508.01.801;16:00;17:30;Prüfungstermin;5508.01.801;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN2161;Netzwerke für den Zahlungsverkehr;8/1/2016;13:30;14:30;5602.EG.001;13:00;13:30;Aufbau u. Vorbereitung;5602.EG.001;13:30;14:30;Prüfungstermin;5602.EG.001;14:30;15:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IN2227;Compilerbau I;8/1/2016;10:30;12:00;5602.EG.001;10:00;10:30;Aufbau u. Vorbereitung;5602.EG.001;10:30;12:00;Prüfungstermin;5602.EG.001;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ1827-1;Biologie (Zellbiologie und Botanik);8/1/2016;10:30;12:00;4217.EG.041;10:00;10:30;Aufbau u. Vorbereitung;4217.EG.041;10:30;12:00;Prüfungstermin;4217.EG.041;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ3233;Food and Health;8/1/2016;15:30;17:30;4214.EG.020 ;15:00;15:30;Aufbau u. Vorbereitung;4214.EG.020 ;15:30;17:30;Prüfungstermin;4214.EG.020 ;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI0103;Schaltungstechnik 2;8/1/2016;8:00;9:30;0502.01.200;7:30;8:00;Aufbau u. Vorbereitung;0502.01.200;8:00;9:30;Prüfungstermin;0502.01.200;9:30;10:00;Nachbereitung;0509.EG.980;7:30;8:00;Aufbau u. Vorbereitung;0509.EG.980;8:00;9:30;Prüfungstermin;0509.EG.980;9:30;10:00;Nachbereitung;0101.01.190;7:30;8:00;Aufbau u. Vorbereitung;0101.01.190;8:00;9:30;Prüfungstermin;0101.01.190;9:30;10:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ2006;Physiologie und funktionelle Anatomie 1;8/1/2016;13:30;15:30;4214.EG.030;13:00;13:30;Aufbau u. Vorbereitung;4214.EG.030;13:30;15:30;Prüfungstermin;4214.EG.030;15:30;16:00;Nachbereitung;4214.EG.010;13:00;13:30;Aufbau u. Vorbereitung;4214.EG.010;13:30;15:30;Prüfungstermin;4214.EG.010;15:30;16:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW0043;Flugantriebe II;8/1/2016;8:00;9:30;5510.02.001;7:30;8:00;Aufbau u. Vorbereitung;5510.02.001;8:00;9:30;Prüfungstermin;5510.02.001;9:30;10:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ4131;Ökoklimatologie 1;8/1/2016;8:00;9:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ4132;Ökoklimatologie 2;8/1/2016;8:00;9:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ1834;Unternehmensführung und Kostenrechnung;8/1/2016;8:00;10:00;4214.EG.010;7:30;8:00;Aufbau u. Vorbereitung;4214.EG.010;8:00;10:00;Prüfungstermin;4214.EG.010;10:00;10:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG160032;Diversität und Inklusion;8/1/2016;10:30;12:30;0502.01.200;10:00;10:30;Aufbau u. Vorbereitung;0502.01.200;10:30;12:30;Prüfungstermin;0502.01.200;12:30;13:00;Nachbereitung;0509.EG.980;10:00;10:30;Aufbau u. Vorbereitung;0509.EG.980;10:30;12:30;Prüfungstermin;0509.EG.980;12:30;13:00;Nachbereitung;0507.03.750;10:00;10:30;Aufbau u. Vorbereitung;0507.03.750;10:30;12:30;Prüfungstermin;0507.03.750;12:30;13:00;Nachbereitung;0101.01.179;10:00;10:30;Aufbau u. Vorbereitung;0101.01.179;10:30;12:30;Prüfungstermin;0101.01.179;12:30;13:00;Nachbereitung;0101.01.190;10:00;10:30;Aufbau u. Vorbereitung;0101.01.190;10:30;12:30;Prüfungstermin;0101.01.190;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ4222;Ökoklimatologie;8/1/2016;8:00;10:00;4214.EG.030;7:30;8:00;Aufbau u. Vorbereitung;4214.EG.030;8:00;10:00;Prüfungstermin;4214.EG.030;10:00;10:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WI001131;Production and Logistics;8/1/2016;16:00;18:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI5077;System-on-Chip Platforms;8/2/2016;16:00;17:15;0101.01.190;15:30;16:00;Aufbau u. Vorbereitung;0101.01.190;16:00;17:15;Prüfungstermin;0101.01.190;17:15;17:45;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BGU38015;Ökologie und Mikrobiologie;8/2/2016;15:30;17:30;0503.02.300;15:00;15:30;Aufbau u. Vorbereitung;0503.02.300;15:30;17:30;Prüfungstermin;0503.02.300;17:30;18:15;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA4406;Wahrscheinlichkeitsmodelle auf Graphen;8/2/2016;15:30;17:00;8102.EG.117;15:00;15:30;Aufbau u. Vorbereitung;8102.EG.117;15:30;17:00;Prüfungstermin;8102.EG.117;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW1746;Advanced Parallel Computing and Solvers for large problems in Engineering;8/2/2016;11:00;12:30;8102.EG.117;10:30;11:00;Aufbau u. Vorbereitung;8102.EG.117;11:00;12:30;Prüfungstermin;8102.EG.117;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA9301;Höhere Mathematik 1 für MW/CiW;8/2/2016;16:00;17:30;5620.01.101;15:30;16:00;Aufbau u. Vorbereitung;5620.01.101;16:00;17:30;Prüfungstermin;5620.01.101;17:30;18:00;Nachbereitung;5510.02.001;15:30;16:00;Aufbau u. Vorbereitung;5510.02.001;16:00;17:30;Prüfungstermin;5510.02.001;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0132;Organische Synthese;8/2/2016;13:30;15:00;5510.EG.001;13:00;13:30;Aufbau u. Vorbereitung;5510.EG.001;13:30;15:00;Prüfungstermin;5510.EG.001;15:00;15:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH1104;Chemie für Physiker;8/2/2016;11:00;12:30;5510.02.001;10:30;11:00;Aufbau u. Vorbereitung;5510.02.001;11:00;12:30;Prüfungstermin;5510.02.001;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0657;Biochemie 3: Biologische Makromoleküle - Struktur und Funktion;8/2/2016;11:00;12:30;5620.01.101;10:30;11:00;Aufbau u. Vorbereitung;5620.01.101;11:00;12:30;Prüfungstermin;5620.01.101;12:30;13:00;Nachbereitung;5602.EG.001;10:30;11:00;Aufbau u. Vorbereitung;5602.EG.001;11:00;12:30;Prüfungstermin;5602.EG.001;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI0302;Elektronische Bauelemente;8/2/2016;15:30;17:30;0502.01.200;15:00;15:30;Aufbau u. Vorbereitung;0502.01.200;15:30;17:30;Prüfungstermin;0502.01.200;17:30;18:00;Nachbereitung;0509.EG.980;15:00;15:30;Aufbau u. Vorbereitung;0509.EG.980;15:30;17:30;Prüfungstermin;0509.EG.980;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW0080;Mikrotechnische Sensoren/Aktoren;8/2/2016;13:30;15:00;5620.01.101;13:00;13:30;Aufbau u. Vorbereitung;5620.01.101;13:30;15:00;Prüfungstermin;5620.01.101;15:00;15:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI7141;Photonische Messsystemtechnik;8/2/2016;11:00;12:00;0101.01.179;10:30;11:00;Aufbau u. Vorbereitung;0101.01.179;11:00;12:00;Prüfungstermin;0101.01.179;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI7600;Advanced Topics in IC Design;8/2/2016;13:30;15:00;0101.01.189;13:00;13:30;Aufbau u. Vorbereitung;0101.01.189;13:30;15:00;Prüfungstermin;0101.01.189;15:00;15:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI0623;Hochfrequenzschaltungen;8/2/2016;11:00;12:30;0506.EG.606;10:30;11:00;Aufbau u. Vorbereitung;0506.EG.606;11:00;12:30;Prüfungstermin;0506.EG.606;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA1102;Lineare Algebra und Diskrete Strukturen 2;8/2/2016;16:00;17:30;5510.EG.001;15:30;16:00;Aufbau u. Vorbereitung;5510.EG.001;16:00;17:30;Prüfungstermin;5510.EG.001;17:30;18:00;Nachbereitung;5602.EG.001;15:30;16:00;Aufbau u. Vorbereitung;5602.EG.001;16:00;17:30;Prüfungstermin;5602.EG.001;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW1911;Grundlagen des Kraftfahrzeugbaus;8/2/2016;8:00;9:30;5510.EG.001;7:30;8:00;Aufbau u. Vorbereitung;5510.EG.001;8:00;9:30;Prüfungstermin;5510.EG.001;9:30;10:00;Nachbereitung;5508.01.801;7:30;8:00;Aufbau u. Vorbereitung;5508.01.801;8:00;9:30;Prüfungstermin;5508.01.801;9:30;10:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW2282;Sicherheit und Zulassung von Avionik und Flugsteuerungssystemen;8/2/2016;15:30;17:00;5508.01.801;15:00;15:30;Aufbau u. Vorbereitung;5508.01.801;15:30;17:00;Prüfungstermin;5508.01.801;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ1827-2;Biologie (Zoologie und Genetik);8/2/2016;11:00;12:00;4217.EG.041;10:30;11:00;Aufbau u. Vorbereitung;4217.EG.041;11:00;12:00;Prüfungstermin;4217.EG.041;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WI000002;Buchführung;8/2/2016;8:00;9:00;0506.EG.602;7:30;8:00;Aufbau u. Vorbereitung;0506.EG.602;8:00;9:00;Prüfungstermin;0506.EG.602;9:00;9:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WI000737;Externes Rechnungswesen;8/2/2016;11:00;12:00;0506.EG.602;10:30;11:00;Aufbau u. Vorbereitung;0506.EG.602;11:00;12:00;Prüfungstermin;0506.EG.602;12:00;12:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA9802;Differential- und Integralrechnungen;8/2/2016;13:30;15:00;5510.02.001;13:00;13:30;Aufbau u. Vorbereitung;5510.02.001;13:30;15:00;Prüfungstermin;5510.02.001;15:00;15:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WI000617;Buchführung TUM-BWL;8/2/2016;8:00;9:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW0867;Roboterdynamik;8/2/2016;13:30;15:00;5602.EG.001;13:00;13:30;Aufbau u. Vorbereitung;5602.EG.001;13:30;15:00;Prüfungstermin;5602.EG.001;15:00;15:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WI001059;Buchführung und Rechnungswesen;8/2/2016;8:00;10:00;0502.01.200;7:30;8:00;Aufbau u. Vorbereitung;0502.01.200;8:00;10:00;Prüfungstermin;0502.01.200;10:00;10:30;Nachbereitung;0509.EG.980;7:30;8:00;Aufbau u. Vorbereitung;0509.EG.980;8:00;10:00;Prüfungstermin;0509.EG.980;10:00;10:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW2182;Orbit- und Flugmechanik;8/2/2016;8:00;9:30;5510.02.001;7:30;8:00;Aufbau u. Vorbereitung;5510.02.001;8:00;9:30;Prüfungstermin;5510.02.001;9:30;10:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WI000276;Externes Rechnungswesen;8/2/2016;11:00;13:00;0507.03.750;10:30;11:00;Aufbau u. Vorbereitung;0507.03.750;11:00;13:00;Prüfungstermin;0507.03.750;13:00;13:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW1012;"Kraftfahrzeuge für LB (Achtung: im 5. Sem. ist Prüfung ""Elektrotechnik im Kraftfahrzeug für LB""";8/2/2016;8:00;9:30;5510.EG.001;7:30;8:00;Aufbau u. Vorbereitung;5510.EG.001;8:00;9:30;Prüfungstermin;5510.EG.001;9:30;10:00;Nachbereitung;5508.01.801;7:30;8:00;Aufbau u. Vorbereitung;5508.01.801;8:00;9:30;Prüfungstermin;5508.01.801;9:30;10:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH1091;Grundlagen der Physikalischen Chemie 1;8/2/2016;8:00;9:30;4214.EG.030;7:30;8:00;Aufbau u. Vorbereitung;4214.EG.030;8:00;9:30;Prüfungstermin;4214.EG.030;9:30;10:00;Nachbereitung;4214.EG.020 ;7:30;8:00;Aufbau u. Vorbereitung;4214.EG.020 ;8:00;9:30;Prüfungstermin;4214.EG.020 ;9:30;10:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MA4706;Portfolio Analysis;8/3/2016;15:30;17:00;8102.EG.116;15:00;15:30;Aufbau u. Vorbereitung;8102.EG.116;15:30;17:00;Prüfungstermin;8102.EG.116;17:00;17:30;Nachbereitung;8102.EG.117;15:00;15:30;Aufbau u. Vorbereitung;8102.EG.117;15:30;17:00;Prüfungstermin;8102.EG.117;17:00;17:30;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH0110;Chemische Thermodynamik und Kinetik;8/3/2016;16:00;17:30;5510.EG.001;15:30;16:00;Aufbau u. Vorbereitung;5510.EG.001;16:00;17:30;Prüfungstermin;5510.EG.001;17:30;18:00;Nachbereitung;5510.02.001;15:30;16:00;Aufbau u. Vorbereitung;5510.02.001;16:00;17:30;Prüfungstermin;5510.02.001;17:30;18:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EI0602;Audiokommunikation;8/3/2016;13:30;14:30;0501.01.180;13:00;13:30;Aufbau u. Vorbereitung;0501.01.180;13:30;14:30;Prüfungstermin;0501.01.180;14:30;15:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MW1141;Modellierung zellulärer Systeme;8/3/2016;11:00;12:30;5620.01.102;10:30;11:00;Aufbau u. Vorbereitung;5620.01.102;11:00;12:30;Prüfungstermin;5620.01.102;12:30;13:00;Nachbereitung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
